Var1,(H)¥©§J¤O®³ÅK,(H)¬c¯ù,(H)¬õ¯ù®³ÅK,(H)­»¯ó®³ÅK,(H)®³ÅK,(H)³ö¿Õ«~¨ý¬õ¯ù,(H)³ö¿Õ¶Â©@°Ø,(H)µJ¿}®³ÅK,(H)ºdªG®³ÅK,(H)»e¿}¥d¥¬,(H)¼¯¥d®³ÅK,(H)¿üÄõ°ª¦a¥¤¯ù,(I)OREO©@°Ø¦B¨F,(I)¤ô»e®ç¦B¯ù,(I)¥V¤è®L«Â¦i¦B¯ù,(I)¥i¼Ö,(I)¥©§J¤O®³ÅK,(I)¥ò®L²ùªGÅÊ±¡,(I)¦a¤¤®ü®³ÅK,(I)¬Ã¯]¥¤¯ù,(I)¬õ¯ù®³ÅK,(I)­»¯ó®³ÅK,(I)­»¿¼©_²§ªG¦B¨F,(I)®³ÅK,(I)³·ºÑ,(I)³ö¿Õ¤ôªG¦B¯ù,(I)³ö¿Õ¦B©@°Ø,(I)³ö¿Õ¦B¬õ¯ù,(I)µJ¿}®³ÅK,(I)ºdªG®³ÅK,(I)¼¯¥d®³ÅK,(I)¿üÄõ¦B¥¤¯ù,(I)Ä«ªG¦B¯ù,100%¦³¾÷¬õ¸²µå¥Ä,100%¦³¾÷µf­X¥Ä,100%¦³¾÷ºî¦X½­ªG¥Ä,TW¬Ã¥¤²¢¬P,¤ôªG¨F©Ô,¥i°é¥iÂI,¥¤ªo¿LÖK¦×¤Y,¦è¦è¨½µf­X¬µÂû¯Í(3°¦),¦è¯Z¤ú¯M³J,ªk©Ô¿¶®ðªw¤ô330ml,ªá¦³©ÒÁ¦,ª÷¦â­»¾íÁ¡»æ,ª÷µP°à°s,«n¥Ê¿@´ö,¬õ¥]-²¢¦b¬P,­X­»®üÂA¨©´ßÄÑ,­X­»®üÂA¯NÄÑ,­»¿¼OREO²¢¬P,­û-ªQÅS³¥Û£,­û-ªG­»ÂtÂû,­û-ªá¦³©ÒÁ¦,­û-¬Ã¥¤²¢¬P,­û-­X¥Ä®üÂA¨©´ßÄÑ,­û-­X¥Ä®üÂA¯NÄÑ,­û-­»¿¼OREO,­û-³¥µæ®É½­,­û-³ö¿Õ¥ý¥Í,­û-¸g¨å¦Ø²´¤û±Æ¯N¶º,­û-¸g¨åº¿®æ,­û-¸g¨å»¶¨ýÂtÂû,­û-¸q¦¡®üÂAÁ`¶×¯N¶º,­û-¿»­X½­µæ¯NÀn,­û-Ã¹°ÇÂtÂû¯NÄÑ,­û-ÅÚ°ÇÂtÂû¨©´ßÄÑ,®³-¥d¥¬¨½»[­»Á`¶×,®³-¦è¦è¨½»[¨ý®üÂA,®³-ªQÅS³¥Û£,®³-¬üÄR®ü®q,®³-­»»¶¾¥¨Ð,®³-®ü³°Âù»¶,®³-³¥µæ®É½­,®³-³ö¿Õ¥ý¥Í,®³-·ÏÂtÂD³½,®³-¸g¨åº¿®æ,®³-¸g¨å»¶¨ýÂtÂû,®³-¸q¦¡ªG­»ÂtÂû,®³-¸q¦¡µf­X½­µæ¯NÀn,®³-¸q¦¡»[¨ý¦Ï¦×,®³-ºî¦X¨Å¹T,®³-Ã¹§º»ë¤l¤û,¯N»æ(2¤ù),ÖK¯N­X¥Ä³J­X,³ö¿Õ¨F©Ô,³ö¿Õ«÷½L,´¶§Q¨È®ü´ä¯N¶º,¶p¬µ°s¾LÄ¨Û£,¶p¬µ¾¥¨Ð´Ô,·L»eÄ«ªG,·s«~À|ÂA¨é,¸g¨å¦Ø²´¤û±Æ¯N¶º,¸q¤j§QARMANI®ðªwÄq¬u¤ô330ML,¸q¤j§QPERONI°à°s,¸q¦¡¥d¥¬¨½¶}­G,¸q¦¡®üÂAÁ`¶×¯N¶º,ºî¦X²ùªG²¢¬P,ºûÄ¬®J¤õ¤s½Þ±Æ¯N¶º,»Å¸I°e²¢¦b¬P,Ã¹°¨-¥d¥¬¨½»[­»Á`¶×,Ã¹°¨-¦è¦è¨½»[¨ý®üÂA,Ã¹°¨-ªQÅS³¥Û£,Ã¹°¨-¬üÄR®ü®q,Ã¹°¨-­»»¶¾¥¨Ð,Ã¹°¨-®ü³°Âù»¶,Ã¹°¨-³¥µæ®É½­,Ã¹°¨-³ö¿Õ¥ý¥Í,Ã¹°¨-·ÏÂtÂD³½,Ã¹°¨-¸g¨åº¿®æ,Ã¹°¨-¸g¨å»¶¨ýÂtÂû,Ã¹°¨-¸q¦¡ªG­»ÂtÂû,Ã¹°¨-¸q¦¡µf­X½­µæ¯NÀn,Ã¹°¨-ºî¦X¨Å¹T,Ã¹°ÇÂtÂû¨©´ßÄÑ,Ã¹°ÇÂtÂû¯NÄÑ,Äl¯N®É½­,Äl¯N½­ªGÂû,Ä¨Û£¿@´ö,rain,temp,hot_drink,cold_drink,¤ñÂÄ,¯NÄÑ,wind_dir,wind_speed
2016/6/5 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,0,0,0,0,256,3
2016/6/5 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28.7,0,0,0,0,317,2.3
2016/6/5 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30.6,0,0,0,0,328,2.8
2016/6/5 12:00,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,30.9,3,6,8,2,350,2.1
2016/6/5 13:00,0,0,1,0,1,0,1,0,0,0,0,0,0,3,2,0,1,0,0,3,4,0,2,1,0,0,1,3,0,0,0,1,5,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,5,1,0,0,1,0,30.8,3,29,19,9,314,0.8
2016/6/5 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,26.8,0,16,7,8,140,4.3
2016/6/5 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,26.2,0,14,9,6,122,3
2016/6/5 16:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,2,5,3,3,208,3.3
2016/6/5 17:00,0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,3.5,24.7,3,7,6,2,123,1.2
2016/6/5 18:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.5,25,2,9,4,1,56,1.7
2016/6/5 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,2,25.3,0,16,10,5,0,0
2016/6/5 20:00,0,1,1,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,1,2,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,3,1,3,6,0,2,0,0,2,0,2,0,4,0,0,0,1,0,0,0,2,2,0,0,2,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0.5,25.7,2,34,28,3,29,0.7
2016/6/5 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.8,0,5,2,1,0,0
2016/6/5 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0,104,0.9
2016/6/5 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,0,0,0,0,108,2.5
2016/6/6 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,0,0,0,0,113,1.8
2016/6/6 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0,0,0,199,0.5
2016/6/6 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,23,0.9
2016/6/6 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0
2016/6/6 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0
2016/6/6 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0
2016/6/6 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,127,0.9
2016/6/6 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,117,0.4
2016/6/6 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0
2016/6/6 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,290,1.5
2016/6/6 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26.6,0,0,0,0,299,1.5
2016/6/6 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26.5,0,0,0,0,314,1.9
2016/6/6 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5,27.2,0,4,6,1,319,1.4
2016/6/6 13:00,0,2,0,0,1,0,1,0,0,0,0,0,0,5,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,27.5,4,12,12,4,340,0.9
2016/6/6 14:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,27.4,1,5,5,3,359,1.5
2016/6/6 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26.4,0,0,0,0,266,1.2
2016/6/6 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,2,2,1,353,1.6
2016/6/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27.4,0,0,3,0,308,1.4
2016/6/6 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,1,0,0,0
2016/6/6 19:00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,1,5,6,1,0,0
2016/6/6 20:00,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,26.4,3,3,5,2,27,0.9
2016/6/6 21:00,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,2,5,4,3,18,0.9
2016/6/6 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,27,0.8
2016/6/6 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,61,0.6
2016/6/7 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,0,0,0,0,77,0.6
2016/6/7 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0,123,0.3
2016/6/7 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0
2016/6/7 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0
